product_id,name,price,category,image_url,stock,exp_date
71,Meat Master Thịt Ba Rọi Heo,87000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDg3NDMzNDM=.jpg,179,2025-11-12
72,Sông Xanh Giá Sống,8000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfTEnDik4=/TGllbg==/Rk9PRCZLSURfTEnDik4=/TGllbg==/MDMxMjQ0Njg=.jpg,707,2026-02-19
73,3F Đùi Gà Rút Xương 500g,89000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDk2ODEyOTM=.jpg,712,2026-01-14
74,3F Má Đùi,45000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDQ3MTU4MzI=.jpg,157,2026-04-02
75,AVN Xà Lách Lolo Xanh Thủy Canh Đà Lạt,16000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDMxNTY0Mzg=.png,821,2026-02-24
76,AVN Nho Đen Không Hạt Mỹ 500g,109000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/U0VQVEVNQkVS/MDA4MTM4NzcgKDIp.jpg,671,2026-02-02
77,AVN Thịt Bò Xay,89000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDA2MDcyMTY=.jpg,940,2026-02-18
78,An Nhiên Chả Quế Chay,71000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDI4NDg1NzA=.jpg,288,2025-12-07
79,AVN Khoai Lang Giống Nhật,32000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MDMxMjkyMDM=.jpg,854,2026-02-19
80,AVN Chuối Dole,45000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA4MTYwNzY=.jpg,203,2025-12-16
81,3F Cánh Giữa Gà,85000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/SlVO/MTA2NDQ5NTk=.jpg,793,2025-12-25
82,AVN Bơ Booth,59000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/QVVH/MDA4MTY4NTQgKDEp.jpg,573,2026-06-09
83,AVN Quýt Vàng Úc,135000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/QVVHVVNU/MDg5NzcxNDQ=.jpg,708,2025-11-21
84,AVN Bí Đao,18000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDUyMTIwMjY=.jpg,809,2025-09-11
85,AVN Bí Giống Mỹ,25000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA4MTYzMzU=.png,943,2026-01-04
86,AVN Bầu Xanh,18000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDUyMTIwMzM=.jpg,265,2026-03-24
87,AVN Ớt Chuông Đỏ Đà Lạt/ Trái,17000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDU3MzI5MjA=.png,221,2025-10-15
88,AVN Nho Đỏ Không Hạt Mỹ,109000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MDA4MTM4ODQgKDEp.jpg,663,2025-12-14
89,AVN Thanh Long Ruột Trắng,29000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MDA4MjA2OTEgKDEp.png,439,2026-01-18
90,G Feddy Thịt Nạc Dăm Heo,65000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDU5MDgzMTg=.jpg,493,2025-11-29
91,AVN Cà Rốt 500g,16000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/QVBSSUw=/MDA4MTY1ODggKDIp.png,512,2025-09-14
92,AVN Quýt Vàng Úc,99000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/RkVCUlVBUlk=/MDA4MTY1MzMgKDEp.png,992,2026-03-31
93,AVN Lườn Cá Hồi,60000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDA3MTExOTc=.jpg,643,2026-01-18
94,AVN Cá Basa Fillet,39000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA3MTA4Nzk=.png,531,2026-01-06
95,AVN Cà Chua Bi,19000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDI3MzE3ODA=.jpg,144,2025-09-14
96,AVN Táo Pink Lady New Zealand Túi 1kg,99000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MTAwOTQ0MTkgKDEp.jfif,898,2026-04-20
97,3F Cánh Gà,65000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDQ3MTU2NzI=.jpg,368,2025-09-02
98,AVN Cá Thu Cắt Khúc,95000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDA3MDk0MDg=.jpg,588,2026-02-23
99,AVN Sả Cây,6000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDU5MTM2MzMgKDEp.png,290,2026-05-17
100,VFood Trứng Cút Hộp 30 Quả,26000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDExNTc4MjYgKDEp.jpg,130,2026-03-26
101,TOPVALU Cà Chua Beef,25000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAx/MTA1NTE1NDc=.jpg,702,2026-05-06
102,AVN Ớt Chuông Vàng Đà Lạt/ Trái,17000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDU3MzI5Mzc=.png,562,2026-01-11
103,Vị Nguyên Đậu Hũ Ta,9000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/SlVO/MDEyOTYyNDIgKDEp.jpg,958,2025-10-25
104,AVN Cà Chua Đà Lạt,39000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDMxMjkxMzU=.png,330,2026-01-21
105,VFood Trứng Gà Ta Giỏ 10 Quả,47000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDExNTg5ODQgKDEp.jpg,347,2026-01-10
106,Dalatgap Cải Ngồng Baby,35000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDI2ODg2ODg=.jpg,280,2026-04-27
107,TOPVALU Cam Sành Túi 1kg,22000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAy/MTAyOTQ5MDE=.jpg,245,2025-12-07
108,Feddy Thịt Ba Rọi Heo,79000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDU5MDgwODA=.jpg,667,2026-03-27
109,Song Khang Nấm Kim Châm Hàn Quốc 150g,13000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDE4MTE5MjY=.jpg,518,2026-01-12
110,TOPVALU Cá Saba Na Uy Phi Lê Đông Lạnh,145000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAy/MTAyOTc2Mjk=.jpg,691,2026-04-22
111,Aukobe Thăn Lõi Vai Bò Tuyết,115000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/RURMUCBRNA==/MDk4NzMzMTU=.jpg,978,2025-12-15
112,AVN Hạt Dẻ,49000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/REVDRU1CRVI=/MDk2MTc4MzQgLSAx.jpg,298,2025-10-21
113,AVN Rau Dền,15000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/T0NU/RklYIDEwLTEw/MDEwODEwOTE=.jpg,123,2026-05-02
114,AVN Thịt Ba Rọi Heo,100000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/TUFZ/MDA2MDY5NTA=.png,748,2026-03-11
115,AVN Mận Đỏ An Phước,75000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDA4MTcyNjQ=.jpg,662,2026-02-28
116,TOPVALU Bưởi Da Xanh Trái 1.2-1.5kg,99000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAy/MTAyOTQ4OTU=.jpg,533,2025-10-04
117,TOPVALU Quýt Đường Túi 1kg,55000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAy/MTAyOTQ5MTg=.jpg,191,2026-05-24
118,LTH Lươn Đồng Tách Xương,60000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/T0NU/MDkyNDUwMjA=.jpg,128,2026-04-25
119,Dalatgap Lá Mè 50g,10000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfTEnDik4=/TGllbg==/Rk9PRCZLSURfTEnDik4=/TGllbg==/MDg1MjMwMDY=.jpg,954,2025-11-29
120,AVN Thịt Nạc Dăm Heo,95000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA2MDY5ODE=.png,224,2026-03-08
121,Trường Phát Hẹ Lá,8000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDQ2OTU4NDQ=.jpg,636,2026-05-10
122,AVN Thịt Sườn Non Heo,135000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA2MDY5Njc=.png,954,2026-03-08
123,Dalatgap Bó Xôi Baby,39000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDI2ODg2NTc=.jpg,204,2026-04-29
124,Dalatgap Đậu Bắp 200g,17000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MDI2ODg2MTk=.jpg,231,2025-11-11
125,Dalatgap Mồng Tơi Baby,35000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDMwMTcwNzQ=.jpg,290,2025-11-05
126,AVN Vỉ Nguyên Liệu Nấu Canh Chua,25000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDE3NzkwODAgKDEp.jpg,579,2025-10-01
127,AVN Tôm Thẻ Size 50-60,85000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDA3MDk0MTU=.jpg,669,2026-01-15
128,Song Khang Nấm Đông Cô Việt Nam,37000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDIxMDEwOTU=.jpg,126,2026-03-14
129,AVN Cá Chim Trắng,125000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/SMOsbmggQm94ZWQgQm9zdW5n/MDA3MTExODA=.png,447,2025-09-28
130,AVN Tỏi Bông Sen,30000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDM2NDA3Nzc=.jpg,640,2026-02-06
131,AVN Cà Tím Đà Lạt,17000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/Tk9W/MDUxNjk2NzIgKDEp.jpg,267,2026-03-20
132,AVN Táo Phan Rang,39000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/Tk9W/MDM0MjA2MDcgKDEp.jpg,572,2026-03-16
133,AVN Táo Fuji Nam Phi,199000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MDY1MjQ2MTYgKDEp.jpg,733,2025-11-11
134,HASUBI Thịt Hàu Sữa Thái Bình Dương,85000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/T0NUT0JFUg==/MDI4MjkxOTc=.jpg,292,2026-04-03
135,AVN Fillet Cá Chẽm,109000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDA3MTA4MzE=.jpg,856,2026-01-12
136,TOPVALU Chuối Nhánh 4 Trái,35000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/VE9QVkFMVSBGUkFNRSAy/MDk1Mzg4MzI=.jpg,811,2025-11-28
137,Dalatgap Bông Cải Xanh Baby,39000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDI2ODg3MzIgKDEp.jpg,764,2025-09-01
138,Trường An Bắp Nếp Cặp,20000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/QVVHVVNU/MDE0NDg4MjU=.jpg,927,2025-10-14
139,Ichi Sakura Tàu Hũ Non,15000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MDgxMjU3NTA=.jpg,728,2025-09-11
140,AVN Thịt Ba Rọi Rút Sườn,129000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/TUFZ/MDA2MTU4NDY=.png,576,2026-04-23
141,V.Food Trứng Gà Hồng 10 Quả,31000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/QVVHVVNU/MTA3MzAzNjIgKDEp.jpg,156,2025-11-29
142,AVN Ngò Rí,7000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDQ2NjExNDYgKDEp.jpg,483,2025-12-25
143,AVN Thịt Heo Xay,55000,fresh food,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDA2MTg5ODQ=.jpg,370,2025-11-11
